time,contract,open,high,low,close,volume,delta
2011-04-01,201104,8640,8689,8630,8686,77930,0
2011-04-06,201104,8743,8863,8727,8838,117163,0
2011-04-07,201104,8864,8901,8823,8897,87439,0
2011-04-08,201104,8921,8939,8850,8866,112534,0
2011-04-11,201104,8868,8882,8820,8859,86640,0
2011-04-12,201104,8820,8822,8703,8705,144950,0
2011-04-13,201104,8728,8810,8696,8806,102126,0
2011-04-14,201104,8780,8852,8750,8799,124702,0
2011-04-15,201104,8786,8820,8680,8704,113065,0
2011-04-18,201104,8692,8760,8674,8710,98340,0
2011-04-19,201104,8657,8671,8585,8627,118378,0
2011-04-20,201104,8701,8800,8695,8791,65270,-27
2011-04-21,201105,8882,9004,8879,8993,119466,0
2011-04-22,201105,8989,9008,8973,8992,55333,0
2011-04-25,201105,9003,9050,8942,8975,106660,0
2011-04-26,201105,8914,8982,8870,8970,139105,0
2011-04-27,201105,9051,9078,9032,9060,94820,0
2011-04-28,201105,9098,9099,9005,9010,107009,0
2011-04-29,201105,9015,9049,8930,9027,142891,0
2011-05-03,201105,9036,9069,8896,8926,126976,0
2011-05-04,201105,8908,8959,8860,8937,117998,0
2011-05-05,201105,8903,9058,8885,9050,132009,0
2011-05-06,201105,8971,9022,8956,9018,102849,0
2011-05-09,201105,9001,9111,9001,9063,106302,0
2011-05-10,201105,9063,9071,9026,9046,72365,0
2011-05-11,201105,9109,9116,9013,9020,111680,0
2011-05-12,201105,8960,9068,8942,9030,118596,0
2011-05-13,201105,9017,9063,9000,9034,92203,0
2011-05-16,201105,8995,9026,8914,8922,116497,0
2011-05-17,201105,8900,8936,8847,8914,114964,0
2011-05-18,201105,8915,8948,8896,8933,49892,16
2011-05-19,201106,8960,9043,8838,8840,165229,0
2011-05-20,201106,8900,8915,8806,8817,120448,0
2011-05-23,201106,8747,8771,8668,8738,114280,0
2011-05-24,201106,8723,8767,8660,8762,118395,0
2011-05-25,201106,8745,8746,8650,8678,127146,0
2011-05-26,201106,8764,8796,8719,8787,92683,0
2011-05-27,201106,8773,8855,8768,8782,112193,0
2011-05-30,201106,8760,8827,8708,8820,109256,0
2011-05-31,201106,8857,9034,8856,9021,125292,0
2011-06-01,201106,9023,9106,9008,9092,107636,0
2011-06-02,201106,8980,9057,8976,9027,93917,0
2011-06-03,201106,9048,9078,8998,9070,101667,0
2011-06-07,201106,9032,9095,8973,9095,114968,0
2011-06-08,201106,9076,9087,9002,9031,117846,0
2011-06-09,201106,9011,9050,8994,9031,92879,0
2011-06-10,201106,9068,9069,8811,8829,181700,0
2011-06-13,201106,8780,8805,8683,8744,127284,0
2011-06-14,201106,8743,8848,8734,8846,107819,0
2011-06-15,201106,8846,8877,8730,8839,92941,-180
2011-06-16,201107,8559,8559,8481,8493,122262,0
2011-06-17,201107,8492,8543,8436,8461,130140,0
2011-06-20,201107,8501,8525,8365,8401,130364,0
2011-06-21,201107,8470,8485,8400,8465,121966,0
2011-06-22,201107,8518,8524,8416,8441,126011,0
2011-06-23,201107,8424,8475,8389,8395,113345,0
2011-06-24,201107,8420,8432,8365,8411,98878,0
2011-06-27,201107,8310,8373,8260,8337,111300,0
2011-06-28,201107,8385,8396,8304,8308,102001,0
2011-06-29,201107,8377,8486,8353,8471,131299,0
2011-06-30,201107,8475,8528,8456,8503,101913,0
2011-07-01,201107,8560,8615,8543,8566,97612,0
2011-07-04,201107,8631,8657,8598,8603,81883,0
2011-07-05,201107,8611,8631,8585,8628,71652,0
2011-07-06,201107,8628,8713,8623,8692,97258,0
2011-07-07,201107,8690,8712,8665,8690,75394,0
2011-07-08,201107,8696,8768,8635,8638,126154,0
2011-07-11,201107,8603,8630,8573,8599,80816,0
2011-07-12,201107,8511,8538,8412,8419,118005,0
2011-07-13,201107,8431,8483,8410,8463,102405,0
2011-07-14,201107,8448,8506,8360,8482,141282,0
2011-07-15,201107,8472,8570,8451,8562,122482,0
2011-07-18,201107,8507,8590,8469,8487,121453,0
2011-07-19,201107,8500,8546,8487,8535,93884,0
2011-07-20,201107,8620,8708,8611,8698,65843,-77
2011-07-21,201108,8637,8654,8615,8652,62981,0
2011-07-22,201108,8703,8740,8682,8691,87397,0
2011-07-25,201108,8650,8689,8586,8608,106089,0
2011-07-26,201108,8636,8744,8628,8738,110674,0
2011-07-27,201108,8714,8772,8707,8762,84296,0
2011-07-28,201108,8695,8735,8660,8728,107531,0
2011-07-29,201108,8698,8726,8592,8613,142948,0
2011-08-01,201108,8713,8728,8655,8681,80934,0
2011-08-02,201108,8600,8607,8535,8574,103379,0
2011-08-03,201108,8420,8455,8367,8439,114269,0
2011-08-04,201108,8430,8488,8278,8294,144679,0
2011-08-05,201108,7820,7988,7736,7766,205307,0
2011-08-08,201108,7742,7769,7260,7555,266957,0
2011-08-09,201108,7230,7607,7091,7533,279335,0
2011-08-10,201108,7597,7698,7581,7662,172601,0
2011-08-11,201108,7554,7748,7461,7699,221666,0
2011-08-12,201108,7740,7794,7564,7589,176761,0
2011-08-15,201108,7723,7831,7712,7817,103243,0
2011-08-16,201108,7858,7877,7735,7773,137667,0
2011-08-17,201108,7758,7824,7718,7753,75512,-81
2011-08-18,201109,7580,7584,7447,7500,151918,0
2011-08-19,201109,7298,7355,7191,7195,161232,0
2011-08-22,201109,7197,7433,7160,7252,205715,0
2011-08-23,201109,7301,7543,7297,7509,167685,0
2011-08-24,201109,7530,7550,7340,7423,194902,0
2011-08-25,201109,7543,7559,7346,7366,150403,0
2011-08-26,201109,7399,7491,7354,7447,156042,0
2011-08-29,201109,7470,7610,7440,7525,135925,0
2011-08-30,201109,7600,7632,7548,7603,119935,0
2011-08-31,201109,7617,7714,7556,7707,130191,0
2011-09-01,201109,7750,7849,7681,7700,155565,0
2011-09-02,201109,7725,7745,7651,7710,121592,0
2011-09-05,201109,7550,7560,7467,7480,121816,0
2011-09-06,201109,7404,7488,7313,7340,171327,0
2011-09-07,201109,7460,7538,7412,7536,120586,0
2011-09-08,201109,7565,7598,7477,7550,140152,0
2011-09-09,201109,7553,7654,7510,7602,153559,0
2011-09-13,201109,7502,7538,7335,7370,131549,0
2011-09-14,201109,7398,7462,7160,7193,182435,0
2011-09-15,201109,7360,7450,7324,7407,155904,0
2011-09-16,201109,7514,7628,7507,7617,138633,0
2011-09-19,201109,7580,7583,7455,7478,114574,0
2011-09-20,201109,7444,7566,7369,7484,174940,0
2011-09-21,201109,7508,7591,7453,7537,75042,-13
2011-09-22,201110,7362,7370,7250,7276,125657,0
2011-09-23,201110,7037,7104,6972,7054,153477,0
2011-09-26,201110,7036,7048,6855,6881,156897,0
2011-09-27,201110,7038,7135,7030,7135,122939,0
2011-09-28,201110,7187,7196,7067,7100,126295,0
2011-09-29,201110,7041,7208,7023,7182,134365,0
2011-09-30,201110,7182,7230,7131,7182,124694,0
2011-10-03,201110,7029,7085,6959,7015,114630,0
2011-10-04,201110,6871,7098,6871,7094,146791,0
2011-10-05,201110,7058,7087,6973,6990,110451,0
2011-10-06,201110,7115,7190,7100,7122,120540,0
2011-10-07,201110,7250,7260,7183,7191,111994,0
2011-10-11,201110,7353,7408,7336,7407,83295,0
2011-10-12,201110,7370,7424,7340,7388,96756,0
2011-10-13,201110,7454,7460,7375,7390,99839,0
2011-10-14,201110,7400,7401,7353,7377,80629,0
2011-10-17,201110,7470,7495,7408,7453,101987,0
2011-10-18,201110,7361,7389,7313,7337,94409,0
2011-10-19,201110,7342,7382,7320,7330,46187,-1
2011-10-20,201111,7356,7358,7213,7213,98580,0
2011-10-21,201111,7227,7272,7193,7258,87534,0
2011-10-24,201111,7394,7503,7381,7494,95630,0
2011-10-25,201111,7499,7519,7463,7470,75280,0
2011-10-26,201111,7425,7573,7408,7547,108047,0
2011-10-27,201111,7549,7603,7502,7590,109266,0
2011-10-28,201111,7725,7777,7611,7628,132783,0
2011-10-31,201111,7649,7682,7546,7561,109656,0
2011-11-01,201111,7570,7685,7522,7637,137779,0
2011-11-02,201111,7488,7634,7451,7609,134827,0
2011-11-03,201111,7565,7580,7438,7445,145467,0
2011-11-04,201111,7605,7665,7573,7630,114378,0
2011-11-07,201111,7617,7655,7591,7635,76498,0
2011-11-08,201111,7631,7709,7579,7590,123282,0
2011-11-09,201111,7655,7672,7576,7614,94928,0
2011-11-10,201111,7430,7454,7275,7318,147026,0
2011-11-11,201111,7317,7384,7288,7356,107893,0
2011-11-14,201111,7493,7563,7488,7541,92990,0
2011-11-15,201111,7528,7549,7481,7501,72827,0
2011-11-16,201111,7534,7562,7384,7397,76151,-23
2011-11-17,201112,7333,7409,7283,7404,119691,0
2011-11-18,201112,7278,7330,7234,7252,126979,0
2011-11-21,201112,7186,7188,7016,7050,127731,0
2011-11-22,201112,7050,7102,6970,7023,135502,0
2011-11-23,201112,6970,6987,6798,6818,147515,0
2011-11-24,201112,6828,6903,6765,6832,130240,0
2011-11-25,201112,6870,6956,6725,6757,172062,0
2011-11-28,201112,6909,6925,6850,6920,115234,0
2011-11-29,201112,6965,6996,6912,6975,108653,0
2011-11-30,201112,6943,6957,6826,6903,133344,0
2011-12-01,201112,7194,7251,7140,7210,117165,0
2011-12-02,201112,7202,7214,7116,7155,98790,0
2011-12-05,201112,7165,7168,7052,7133,112076,0
2011-12-06,201112,7086,7090,6953,6985,106726,0
2011-12-07,201112,7012,7063,7005,7054,101831,0
2011-12-08,201112,7015,7027,6907,6961,120532,0
2011-12-09,201112,6801,6933,6790,6884,144560,0
2011-12-12,201112,6975,7016,6932,6943,93689,0
2011-12-13,201112,6855,6930,6837,6897,94723,0
2011-12-14,201112,6883,6925,6857,6919,76891,0
2011-12-15,201112,6845,6858,6751,6751,100803,0
2011-12-16,201112,6772,6803,6746,6775,75785,0
2011-12-19,201112,6670,6741,6613,6637,115213,0
2011-12-20,201112,6674,6704,6665,6671,66473,0
2011-12-21,201112,6831,6960,6830,6952,55784,9
2011-12-22,201201,6950,6979,6936,6954,58654,0
2011-12-23,201201,7048,7124,7031,7107,71134,0
2011-12-26,201201,7108,7116,7074,7103,44550,0
2011-12-27,201201,7095,7112,7035,7088,74040,0
2011-12-28,201201,7062,7088,7037,7052,56126,0
2011-12-29,201201,7012,7077,7000,7073,67827,0
2011-12-30,201201,7098,7148,7036,7040,88478,0
2012-01-02,201201,7022,7051,6928,6949,88074,0
2012-01-03,201201,7020,7087,7002,7049,86594,0
2012-01-04,201201,7084,7109,7043,7073,87250,0
2012-01-05,201201,7088,7124,7061,7119,81890,0
2012-01-06,201201,7100,7117,7060,7085,90243,0
2012-01-09,201201,7047,7082,7026,7055,76419,0
2012-01-10,201201,7120,7180,7111,7172,79930,0
2012-01-11,201201,7185,7196,7167,7179,57976,0
2012-01-12,201201,7185,7194,7161,7185,52223,0
2012-01-13,201201,7235,7263,7147,7165,93802,0
2012-01-16,201201,7236,7280,7071,7093,133403,0
2012-01-17,201201,7152,7228,7118,7227,100542,0
2012-01-18,201201,7224,7248,7192,7207,52778,-13
2012-01-30,201202,7352,7448,7351,7390,87983,0
2012-01-31,201202,7444,7503,7422,7467,106996,0
2012-02-01,201202,7492,7548,7476,7522,98566,0
2012-02-02,201202,7620,7650,7566,7642,95940,0
2012-02-03,201202,7620,7650,7602,7642,79643,0
2012-02-04,201202,7720,7758,7693,7735,75608,0
2012-02-06,201202,7706,7724,7668,7685,87761,0
2012-02-07,201202,7706,7750,7675,7722,107114,0
2012-02-08,201202,7766,7895,7760,7890,113907,0
2012-02-09,201202,7860,7933,7829,7923,109946,0
2012-02-10,201202,7876,7928,7850,7866,102250,0
2012-02-13,201202,7875,7937,7841,7907,103592,0
2012-02-14,201202,7905,7914,7807,7874,115096,0
2012-02-15,201202,7924,8010,7890,8006,64167,7
2012-02-16,201203,7968,7994,7867,7906,109513,0
2012-02-17,201203,7982,8021,7880,7932,141814,0
2012-02-20,201203,7989,8004,7927,7956,91000,0
2012-02-21,201203,7954,7975,7854,7947,138395,0
2012-02-22,201203,7918,8036,7889,8004,129612,0
2012-02-23,201203,7960,7991,7941,7963,83248,0
2012-02-24,201203,7945,7975,7883,7941,115247,0
2012-02-29,201203,8006,8126,8002,8114,100542,0
2012-03-01,201203,8143,8177,8114,8138,91498,0
2012-03-02,201203,8180,8187,8112,8152,85966,0
2012-03-03,201203,8130,8130,8086,8120,50419,0
2012-03-05,201203,8101,8107,8003,8040,106743,0
2012-03-06,201203,8020,8034,7871,7946,137453,0
2012-03-07,201203,7854,7929,7840,7895,104771,0
2012-03-08,201203,7938,8000,7883,7976,109943,0
2012-03-09,201203,7990,8030,7942,8005,107419,0
2012-03-12,201203,7998,8008,7908,7921,91777,0
2012-03-13,201203,7967,8065,7965,8033,114188,0
2012-03-14,201203,8154,8188,8132,8142,86100,0
2012-03-15,201203,8140,8158,8090,8134,85500,0
2012-03-16,201203,8130,8143,8058,8064,85411,0
2012-03-19,201203,8113,8116,7972,8053,122808,0
2012-03-20,201203,8077,8078,7952,7984,105409,0
2012-03-21,201203,7966,8016,7951,7980,62345,-6
2012-03-22,201204,8009,8095,7986,8084,105497,0
2012-03-23,201204,8101,8101,8051,8080,69144,0
2012-03-26,201204,8081,8096,7938,7958,120809,0
2012-03-27,201204,8000,8022,7973,8010,82256,0
2012-03-28,201204,8015,8079,7996,8030,92821,0
2012-03-29,201204,7998,8006,7820,7845,136969,0
2012-03-30,201204,7810,7907,7786,7883,107105,0
2012-04-02,201204,7888,7904,7835,7866,83288,0
2012-04-03,201204,7889,7919,7736,7780,138886,0
2012-04-05,201204,7651,7663,7523,7618,138251,0
2012-04-06,201204,7640,7688,7613,7673,92523,0
2012-04-09,201204,7572,7633,7503,7577,107618,0
2012-04-10,201204,7633,7683,7579,7609,111434,0
2012-04-11,201204,7511,7650,7507,7641,114786,0
2012-04-12,201204,7610,7648,7568,7636,109651,0
2012-04-13,201204,7701,7766,7685,7756,113131,0
2012-04-16,201204,7700,7734,7681,7712,67946,0
2012-04-17,201204,7708,7739,7585,7592,125105,0
2012-04-18,201204,7690,7692,7599,7620,59861,-22
2012-04-19,201205,7591,7626,7510,7614,112002,0
2012-04-20,201205,7581,7599,7489,7515,109626,0
2012-04-23,201205,7499,7510,7416,7479,109381,0
2012-04-24,201205,7451,7534,7434,7488,130639,0
2012-04-25,201205,7544,7573,7510,7539,90159,0
2012-04-26,201205,7577,7585,7480,7493,116652,0
2012-04-27,201205,7546,7561,7435,7446,126699,0
2012-04-30,201205,7444,7469,7395,7464,84664,0
2012-05-02,201205,7496,7683,7491,7678,123826,0
2012-05-03,201205,7676,7676,7635,7657,64923,0
2012-05-04,201205,7615,7685,7583,7662,103897,0
2012-05-07,201205,7557,7578,7491,7500,105432,0
2012-05-08,201205,7520,7545,7493,7523,70039,0
2012-05-09,201205,7468,7490,7417,7460,110543,0
2012-05-10,201205,7425,7516,7425,7482,104676,0
2012-05-11,201205,7458,7464,7356,7367,115109,0
2012-05-14,201205,7376,7398,7327,7369,87179,0
2012-05-15,201205,7305,7406,7290,7385,107824,0
2012-05-16,201205,7356,7386,7250,7255,78188,-18
2012-05-17,201206,7266,7333,7251,7316,107042,0
2012-05-18,201206,7164,7230,7128,7131,137453,0
2012-05-21,201206,7179,7209,7156,7188,89987,0
2012-05-22,201206,7250,7260,7202,7237,84457,0
2012-05-23,201206,7151,7170,7090,7137,104039,0
2012-05-24,201206,7156,7178,7082,7131,110419,0
2012-05-25,201206,7155,7159,7048,7056,112129,0
2012-05-28,201206,7072,7133,7025,7116,88134,0
2012-05-29,201206,7124,7336,7105,7292,133492,0
2012-05-30,201206,7270,7273,7196,7234,105779,0
2012-05-31,201206,7142,7255,7085,7216,133179,0
2012-06-01,201206,7200,7210,7075,7100,148561,0
2012-06-04,201206,6927,6930,6832,6866,136173,0
2012-06-05,201206,6949,7005,6925,6973,119975,0
2012-06-06,201206,6989,7055,6958,7013,119911,0
2012-06-07,201206,7135,7146,7020,7045,109267,0
2012-06-08,201206,7007,7040,6946,6953,113502,0
2012-06-11,201206,7090,7136,7059,7093,104587,0
2012-06-12,201206,6976,7038,6962,7019,90928,0
2012-06-13,201206,7049,7070,7002,7050,92445,0
2012-06-14,201206,7042,7107,7033,7067,90208,0
2012-06-15,201206,7050,7160,7042,7158,105461,0
2012-06-18,201206,7300,7323,7244,7264,88541,0
2012-06-19,201206,7266,7270,7234,7267,66829,0
2012-06-20,201206,7293,7320,7281,7311,49603,-132
2012-06-21,201207,7160,7163,7093,7116,87531,0
2012-06-22,201207,7002,7047,6995,7038,86328,0
2012-06-25,201207,6952,6978,6938,6948,79498,0
2012-06-26,201207,6944,6960,6923,6939,61061,0
2012-06-27,201207,6918,7005,6898,6986,88870,0
2012-06-28,201207,7021,7037,6962,6999,93495,0
2012-06-29,201207,6982,7128,6981,7114,125079,0
2012-07-02,201207,7133,7152,7107,7135,61164,0
2012-07-03,201207,7177,7280,7161,7228,100035,0
2012-07-04,201207,7268,7327,7251,7290,82870,0
2012-07-05,201207,7303,7321,7277,7298,61142,0
2012-07-06,201207,7288,7319,7237,7273,88187,0
2012-07-09,201207,7204,7272,7202,7236,78155,0
2012-07-10,201207,7251,7270,7162,7179,111200,0
2012-07-11,201207,7138,7204,7133,7186,84765,0
